Location,Pressure3pm,Rainfall,Humidity3pm,Cloud3pm,RainToday,RainTomorrow
NorfolkIsland,Normal,Sem Chuva,Alta,Nublado,No,Yes
NorfolkIsland,Baixa,Acumulo Médio,Média,Parcialmente Nublado,Yes,No
NorfolkIsland,Normal,Sem Chuva,Média,Parcialmente Nublado,No,No
NorfolkIsland,Normal,Sem Chuva,Média,Parcialmente Nublado,No,No
NorfolkIsland,Normal,Sem Chuva,Média,Parcialmente Nublado,No,No
NorfolkIsland,Normal,Sem Chuva,Média,Céu Limpo,No,No
NorfolkIsland,Normal,Sem Chuva,Média,Céu Limpo,No,No
NorfolkIsland,Normal,Sem Chuva,Alta,Céu Limpo,No,No
NorfolkIsland,Normal,Sem Chuva,Alta,Céu Limpo,No,No
NorfolkIsland,Normal,Sem Chuva,Alta,Nublado,No,No
NorfolkIsland,Normal,Sem Chuva,Média,Parcialmente Nublado,No,Yes
NorfolkIsland,Normal,Acumulo Leve,Média,Nublado,Yes,No
NorfolkIsland,Normal,Sem Chuva,Média,Parcialmente Nublado,No,No
NorfolkIsland,Alta,Sem Chuva,Média,Parcialmente Nublado,No,No
NorfolkIsland,Alta,Sem Chuva,Média,Parcialmente Nublado,No,No
NorfolkIsland,Alta,Sem Chuva,Média,Céu Limpo,No,No
NorfolkIsland,Normal,Sem Chuva,Média,Parcialmente Nublado,No,No
NorfolkIsland,Normal,Sem Chuva,Média,Parcialmente Nublado,No,No
NorfolkIsland,Normal,Sem Chuva,Média,Parcialmente Nublado,No,No
NorfolkIsland,Normal,Sem Chuva,Média,Nublado,No,No
NorfolkIsland,Normal,Sem Chuva,Média,Parcialmente Nublado,No,No
NorfolkIsland,Normal,Sem Chuva,Média,Parcialmente Nublado,No,No
NorfolkIsland,Normal,Sem Chuva,Média,Nublado,No,No
NorfolkIsland,Alta,Sem Chuva,Média,Céu Limpo,No,No
NorfolkIsland,Alta,Sem Chuva,Média,Nublado,No,No
NorfolkIsland,Normal,Sem Chuva,Média,Céu Limpo,No,No
NorfolkIsland,Normal,Sem Chuva,Média,Parcialmente Nublado,No,Yes
NorfolkIsland,Normal,Acumulo Leve,Média,Parcialmente Nublado,Yes,No
NorfolkIsland,Alta,Sem Chuva,Média,Céu Limpo,No,No
NorfolkIsland,Alta,Sem Chuva,Média,Parcialmente Nublado,No,Yes
NorfolkIsland,Alta,Acumulo Leve,Alta,Nublado,Yes,No
NorfolkIsland,Alta,Sem Chuva,Média,Nublado,No,No
NorfolkIsland,Alta,Sem Chuva,Média,Nublado,No,No
NorfolkIsland,Normal,Sem Chuva,Média,Parcialmente Nublado,No,No
NorfolkIsland,Normal,Sem Chuva,Média,Céu Limpo,No,No
NorfolkIsland,Normal,Sem Chuva,Média,Nublado,No,No
NorfolkIsland,Normal,Sem Chuva,Média,Céu Limpo,No,No
NorfolkIsland,Normal,Sem Chuva,Média,Parcialmente Nublado,No,No
NorfolkIsland,Normal,Sem Chuva,Média,Parcialmente Nublado,No,No
NorfolkIsland,Normal,Sem Chuva,Média,Céu Limpo,No,No
NorfolkIsland,Normal,Sem Chuva,Média,Céu Limpo,No,No
NorfolkIsland,Normal,Sem Chuva,Alta,Céu Limpo,No,Yes
NorfolkIsland,Normal,Acumulo Leve,Média,Nublado,Yes,No
NorfolkIsland,Normal,Sem Chuva,Média,Nublado,No,No
NorfolkIsland,Normal,Sem Chuva,Média,Nublado,No,No
NorfolkIsland,Alta,Sem Chuva,Média,Parcialmente Nublado,No,No
NorfolkIsland,Alta,Sem Chuva,Média,Nublado,No,No
NorfolkIsland,Alta,Sem Chuva,Alta,Nublado,No,No
NorfolkIsland,Normal,Sem Chuva,Média,Parcialmente Nublado,No,No
NorfolkIsland,Normal,Sem Chuva,Média,Céu Limpo,No,No
NorfolkIsland,Normal,Sem Chuva,Média,Céu Limpo,No,No
NorfolkIsland,Normal,Sem Chuva,Média,Céu Limpo,No,No
NorfolkIsland,Normal,Sem Chuva,Média,Céu Limpo,No,No
NorfolkIsland,Normal,Sem Chuva,Alta,Nublado,No,Yes
NorfolkIsland,Normal,Acumulo Médio,Alta,Céu Limpo,Yes,No
NorfolkIsland,Normal,Sem Chuva,Alta,Nublado,No,No
NorfolkIsland,Normal,Sem Chuva,Média,Céu Limpo,No,No
NorfolkIsland,Normal,Sem Chuva,Média,Céu Limpo,No,No
NorfolkIsland,Normal,Sem Chuva,Média,Céu Limpo,No,No
NorfolkIsland,Normal,Sem Chuva,Média,Céu Limpo,No,No
NorfolkIsland,Normal,Sem Chuva,Média,Céu Limpo,No,No
NorfolkIsland,Normal,Sem Chuva,Média,Parcialmente Nublado,No,No
NorfolkIsland,Normal,Sem Chuva,Média,Parcialmente Nublado,No,No
NorfolkIsland,Normal,Sem Chuva,Média,Parcialmente Nublado,No,No
NorfolkIsland,Normal,Sem Chuva,Média,Céu Limpo,No,No
NorfolkIsland,Normal,Sem Chuva,Média,Nublado,No,No
NorfolkIsland,Normal,Sem Chuva,Média,Céu Limpo,No,No
NorfolkIsland,Normal,Sem Chuva,Média,Parcialmente Nublado,No,No
NorfolkIsland,Normal,Sem Chuva,Média,Nublado,No,No
NorfolkIsland,Alta,Sem Chuva,Média,Parcialmente Nublado,No,No
NorfolkIsland,Alta,Sem Chuva,Média,Céu Limpo,No,No
NorfolkIsland,Alta,Sem Chuva,Média,Céu Limpo,No,No
NorfolkIsland,Normal,Sem Chuva,Média,Céu Limpo,No,No
NorfolkIsland,Normal,Sem Chuva,Média,Céu Limpo,No,No
NorfolkIsland,Normal,Sem Chuva,Alta,Nublado,No,No
NorfolkIsland,Normal,Sem Chuva,Média,Nublado,No,No
NorfolkIsland,Normal,Sem Chuva,Média,Céu Limpo,No,No
NorfolkIsland,Normal,Sem Chuva,Média,Nublado,No,Yes
NorfolkIsland,Alta,Acumulo Leve,Média,Parcialmente Nublado,Yes,No
NorfolkIsland,Alta,Sem Chuva,Média,Céu Limpo,No,No
NorfolkIsland,Alta,Sem Chuva,Média,Nublado,No,No
NorfolkIsland,Alta,Sem Chuva,Média,Parcialmente Nublado,No,No
NorfolkIsland,Alta,Sem Chuva,Média,Parcialmente Nublado,No,No
NorfolkIsland,Normal,Sem Chuva,Média,Nublado,No,No
NorfolkIsland,Normal,Sem Chuva,Alta,Nublado,No,No
NorfolkIsland,Normal,Sem Chuva,Média,Céu Limpo,No,No
NorfolkIsland,Normal,Sem Chuva,Alta,Parcialmente Nublado,No,No
NorfolkIsland,Normal,Sem Chuva,Média,Nublado,No,No
NorfolkIsland,Normal,Sem Chuva,Média,Nublado,No,No
NorfolkIsland,Normal,Sem Chuva,Alta,Nublado,No,No
NorfolkIsland,Normal,Sem Chuva,Média,Nublado,No,No
NorfolkIsland,Normal,Sem Chuva,Média,Parcialmente Nublado,No,No
NorfolkIsland,Normal,Sem Chuva,Média,Parcialmente Nublado,No,No
NorfolkIsland,Normal,Sem Chuva,Média,Parcialmente Nublado,No,No
NorfolkIsland,Normal,Sem Chuva,Média,Céu Limpo,No,No
NorfolkIsland,Normal,Sem Chuva,Alta,Nublado,No,No
NorfolkIsland,Normal,Sem Chuva,Média,Céu Limpo,No,No
NorfolkIsland,Normal,Sem Chuva,Média,Parcialmente Nublado,No,No
NorfolkIsland,Normal,Sem Chuva,Média,Céu Limpo,No,No
NorfolkIsland,Normal,Sem Chuva,Média,Céu Limpo,No,Yes
NorfolkIsland,Normal,Acumulo Leve,Média,Parcialmente Nublado,Yes,No
NorfolkIsland,Normal,Sem Chuva,Média,Nublado,No,No
NorfolkIsland,Normal,Sem Chuva,Média,Nublado,No,No
NorfolkIsland,Normal,Sem Chuva,Alta,Nublado,No,Yes
NorfolkIsland,Baixa,Acumulo Leve,Média,Céu Limpo,Yes,No
NorfolkIsland,Baixa,Sem Chuva,Média,Parcialmente Nublado,No,No
NorfolkIsland,Normal,Sem Chuva,Média,Nublado,No,No
NorfolkIsland,Normal,Sem Chuva,Média,Nublado,No,No
NorfolkIsland,Normal,Sem Chuva,Média,Parcialmente Nublado,No,No
NorfolkIsland,Normal,Sem Chuva,Média,Nublado,No,No
NorfolkIsland,Normal,Sem Chuva,Média,Nublado,No,No
NorfolkIsland,Normal,Sem Chuva,Média,Parcialmente Nublado,No,No
NorfolkIsland,Normal,Sem Chuva,Média,Céu Limpo,No,No
NorfolkIsland,Normal,Sem Chuva,Alta,Nublado,No,Yes
NorfolkIsland,Normal,Acumulo Leve,Média,Nublado,Yes,No
NorfolkIsland,Normal,Sem Chuva,Média,Nublado,No,No
NorfolkIsland,Baixa,Sem Chuva,Média,Céu Limpo,No,No
NorfolkIsland,Baixa,Sem Chuva,Alta,Parcialmente Nublado,No,Yes
NorfolkIsland,Normal,Acumulo Leve,Alta,Nublado,Yes,Yes
NorfolkIsland,Normal,Acumulo Leve,Média,Parcialmente Nublado,Yes,No
NorfolkIsland,Normal,Sem Chuva,Média,Parcialmente Nublado,No,No
NorfolkIsland,Normal,Sem Chuva,Média,Nublado,No,Yes
NorfolkIsland,Normal,Acumulo Leve,Alta,Nublado,Yes,No
NorfolkIsland,Normal,Sem Chuva,Média,Parcialmente Nublado,No,No
NorfolkIsland,Normal,Sem Chuva,Média,Nublado,No,No
NorfolkIsland,Normal,Sem Chuva,Média,Parcialmente Nublado,No,No
NorfolkIsland,Normal,Sem Chuva,Média,Parcialmente Nublado,No,No
NorfolkIsland,Normal,Sem Chuva,Média,Parcialmente Nublado,No,No
NorfolkIsland,Normal,Sem Chuva,Média,Céu Limpo,No,No
NorfolkIsland,Normal,Sem Chuva,Média,Parcialmente Nublado,No,No
NorfolkIsland,Normal,Sem Chuva,Média,Parcialmente Nublado,No,No
NorfolkIsland,Normal,Sem Chuva,Média,Céu Limpo,No,No
NorfolkIsland,Normal,Sem Chuva,Média,Parcialmente Nublado,No,No
NorfolkIsland,Baixa,Sem Chuva,Alta,Nublado,No,No
NorfolkIsland,Normal,Sem Chuva,Média,Céu Limpo,No,No
NorfolkIsland,Normal,Sem Chuva,Média,Parcialmente Nublado,No,No
NorfolkIsland,Alta,Sem Chuva,Média,Parcialmente Nublado,No,No
NorfolkIsland,Alta,Sem Chuva,Média,Parcialmente Nublado,No,No
NorfolkIsland,Normal,Sem Chuva,Média,Nublado,No,No
NorfolkIsland,Normal,Sem Chuva,Alta,Nublado,No,Yes
NorfolkIsland,Normal,Acumulo Leve,Alta,Parcialmente Nublado,Yes,No
NorfolkIsland,Normal,Sem Chuva,Alta,Nublado,No,Yes
NorfolkIsland,Alta,Acumulo Leve,Média,Céu Limpo,Yes,No
NorfolkIsland,Normal,Sem Chuva,Média,Céu Limpo,No,No
NorfolkIsland,Normal,Sem Chuva,Alta,Nublado,No,No
NorfolkIsland,Baixa,Sem Chuva,Alta,Nublado,No,No
NorfolkIsland,Baixa,Sem Chuva,Média,Nublado,No,No
NorfolkIsland,Normal,Sem Chuva,Média,Nublado,No,No
NorfolkIsland,Normal,Sem Chuva,Média,Céu Limpo,No,No
NorfolkIsland,Normal,Sem Chuva,Média,Parcialmente Nublado,No,No
NorfolkIsland,Normal,Sem Chuva,Média,Parcialmente Nublado,No,Yes
NorfolkIsland,Normal,Acumulo Leve,Média,Nublado,Yes,No
NorfolkIsland,Normal,Sem Chuva,Média,Céu Limpo,No,No
NorfolkIsland,Normal,Sem Chuva,Média,Parcialmente Nublado,No,No
NorfolkIsland,Normal,Sem Chuva,Média,Parcialmente Nublado,No,No
NorfolkIsland,Alta,Sem Chuva,Média,Nublado,No,No
NorfolkIsland,Alta,Sem Chuva,Média,Céu Limpo,No,No
NorfolkIsland,Alta,Sem Chuva,Média,Nublado,No,Yes
NorfolkIsland,Normal,Acumulo Leve,Média,Nublado,Yes,Yes
NorfolkIsland,Normal,Acumulo Leve,Média,Nublado,Yes,Yes
NorfolkIsland,Normal,Acumulo Leve,Média,Parcialmente Nublado,Yes,No
NorfolkIsland,Alta,Sem Chuva,Média,Céu Limpo,No,No
NorfolkIsland,Alta,Sem Chuva,Média,Parcialmente Nublado,No,No
NorfolkIsland,Alta,Sem Chuva,Média,Céu Limpo,No,No
NorfolkIsland,Alta,Sem Chuva,Média,Parcialmente Nublado,No,No
NorfolkIsland,Normal,Sem Chuva,Média,Parcialmente Nublado,No,No
NorfolkIsland,Normal,Sem Chuva,Média,Nublado,No,No
NorfolkIsland,Normal,Sem Chuva,Média,Nublado,No,Yes
NorfolkIsland,Normal,Acumulo Leve,Média,Céu Limpo,Yes,No
NorfolkIsland,Alta,Sem Chuva,Média,Céu Limpo,No,No
NorfolkIsland,Alta,Sem Chuva,Média,Nublado,No,No
NorfolkIsland,Normal,Sem Chuva,Média,Parcialmente Nublado,No,Yes
NorfolkIsland,Alta,Acumulo Leve,Média,Nublado,Yes,No
NorfolkIsland,Alta,Sem Chuva,Média,Nublado,No,No
NorfolkIsland,Normal,Sem Chuva,Média,Parcialmente Nublado,No,Yes
NorfolkIsland,Normal,Acumulo Leve,Média,Parcialmente Nublado,Yes,Yes
NorfolkIsland,Normal,Acumulo Leve,Média,Nublado,Yes,No
NorfolkIsland,Normal,Sem Chuva,Média,Parcialmente Nublado,No,No
NorfolkIsland,Baixa,Sem Chuva,Média,Céu Limpo,No,No
NorfolkIsland,Baixa,Sem Chuva,Alta,Parcialmente Nublado,No,Yes
NorfolkIsland,Normal,Acumulo Médio,Média,Parcialmente Nublado,Yes,No
NorfolkIsland,Normal,Sem Chuva,Média,Nublado,No,No
NorfolkIsland,Normal,Sem Chuva,Média,Parcialmente Nublado,No,No
NorfolkIsland,Normal,Sem Chuva,Média,Nublado,No,Yes
NorfolkIsland,Normal,Acumulo Médio,Média,Nublado,Yes,No
NorfolkIsland,Normal,Sem Chuva,Média,Nublado,No,No
NorfolkIsland,Normal,Sem Chuva,Média,Nublado,No,No
NorfolkIsland,Normal,Sem Chuva,Alta,Nublado,No,Yes
NorfolkIsland,Normal,Acumulo Leve,Alta,Nublado,Yes,No
NorfolkIsland,Normal,Sem Chuva,Média,Céu Limpo,No,Yes
NorfolkIsland,Alta,Acumulo Leve,Média,Parcialmente Nublado,Yes,No
NorfolkIsland,Alta,Sem Chuva,Média,Nublado,No,No
NorfolkIsland,Alta,Sem Chuva,Média,Parcialmente Nublado,No,No
NorfolkIsland,Normal,Sem Chuva,Média,Parcialmente Nublado,No,No
NorfolkIsland,Normal,Sem Chuva,Média,Nublado,No,Yes
NorfolkIsland,Alta,Acumulo Leve,Média,Parcialmente Nublado,Yes,No
NorfolkIsland,Alta,Sem Chuva,Média,Nublado,No,No
NorfolkIsland,Alta,Sem Chuva,Alta,Nublado,No,No
NorfolkIsland,Normal,Sem Chuva,Média,Parcialmente Nublado,No,No
NorfolkIsland,Normal,Sem Chuva,Alta,Nublado,No,Yes
NorfolkIsland,Normal,Acumulo Leve,Alta,Nublado,Yes,Yes
NorfolkIsland,Normal,Acumulo Médio,Média,Céu Limpo,Yes,No
NorfolkIsland,Alta,Sem Chuva,Alta,Nublado,No,No
NorfolkIsland,Normal,Sem Chuva,Alta,Nublado,No,No
NorfolkIsland,Normal,Sem Chuva,Alta,Nublado,No,No
NorfolkIsland,Alta,Sem Chuva,Alta,Nublado,No,No
NorfolkIsland,Alta,Sem Chuva,Média,Nublado,No,No
NorfolkIsland,Alta,Sem Chuva,Média,Nublado,No,No
NorfolkIsland,Alta,Sem Chuva,Média,Nublado,No,No
NorfolkIsland,Alta,Sem Chuva,Média,Céu Limpo,No,No
NorfolkIsland,Normal,Sem Chuva,Alta,Nublado,No,Yes
NorfolkIsland,Baixa,Acumulo Leve,Alta,Nublado,Yes,Yes
NorfolkIsland,Baixa,Acumulo Médio,Alta,Parcialmente Nublado,Yes,Yes
NorfolkIsland,Baixa,Acumulo Leve,Alta,Nublado,Yes,Yes
NorfolkIsland,Baixa,Acumulo Leve,Alta,Nublado,Yes,Yes
NorfolkIsland,Baixa,Acumulo Leve,Alta,Nublado,Yes,No
NorfolkIsland,Baixa,Sem Chuva,Média,Nublado,No,No
NorfolkIsland,Normal,Sem Chuva,Alta,Parcialmente Nublado,No,Yes
NorfolkIsland,Baixa,Acumulo Leve,Alta,Nublado,Yes,Yes
NorfolkIsland,Baixa,Acumulo Médio,Média,Céu Limpo,Yes,Yes
NorfolkIsland,Baixa,Acumulo Leve,Média,Parcialmente Nublado,Yes,Yes
NorfolkIsland,Baixa,Acumulo Leve,Média,Parcialmente Nublado,Yes,No
NorfolkIsland,Normal,Sem Chuva,Média,Céu Limpo,No,Yes
NorfolkIsland,Normal,Acumulo Leve,Alta,Nublado,Yes,No
NorfolkIsland,Normal,Sem Chuva,Média,Parcialmente Nublado,No,No
NorfolkIsland,Normal,Sem Chuva,Média,Nublado,No,No
NorfolkIsland,Normal,Sem Chuva,Média,Nublado,No,Yes
NorfolkIsland,Normal,Acumulo Leve,Alta,Nublado,Yes,Yes
NorfolkIsland,Normal,Acumulo Médio,Média,Nublado,Yes,No
NorfolkIsland,Normal,Sem Chuva,Média,Nublado,No,Yes
NorfolkIsland,Baixa,Acumulo Leve,Alta,Nublado,Yes,Yes
NorfolkIsland,Baixa,Acumulo Leve,Alta,Céu Limpo,Yes,No
NorfolkIsland,Normal,Sem Chuva,Média,Céu Limpo,No,No
NorfolkIsland,Normal,Sem Chuva,Média,Nublado,No,No
NorfolkIsland,Normal,Sem Chuva,Alta,Nublado,No,Yes
NorfolkIsland,Normal,Acumulo Leve,Alta,Nublado,Yes,No
NorfolkIsland,Normal,Sem Chuva,Alta,Nublado,No,No
NorfolkIsland,Normal,Sem Chuva,Média,Nublado,No,No
NorfolkIsland,Normal,Sem Chuva,Média,Parcialmente Nublado,No,No
NorfolkIsland,Normal,Sem Chuva,Alta,Nublado,No,Yes
NorfolkIsland,Baixa,Acumulo Médio,Alta,Céu Limpo,Yes,Yes
NorfolkIsland,Baixa,Acumulo Leve,Alta,Nublado,Yes,No
NorfolkIsland,Baixa,Sem Chuva,Média,Céu Limpo,No,Yes
NorfolkIsland,Normal,Acumulo Leve,Média,Parcialmente Nublado,Yes,Yes
NorfolkIsland,Normal,Acumulo Leve,Média,Nublado,Yes,No
NorfolkIsland,Normal,Sem Chuva,Alta,Nublado,No,Yes
NorfolkIsland,Normal,Acumulo Leve,Média,Nublado,Yes,No
NorfolkIsland,Normal,Sem Chuva,Média,Nublado,No,Yes
NorfolkIsland,Normal,Acumulo Médio,Média,Céu Limpo,Yes,No
NorfolkIsland,Alta,Sem Chuva,Média,Parcialmente Nublado,No,Yes
NorfolkIsland,Alta,Acumulo Leve,Média,Parcialmente Nublado,Yes,No
NorfolkIsland,Alta,Sem Chuva,Média,Nublado,No,No
NorfolkIsland,Alta,Sem Chuva,Alta,Nublado,No,Yes
NorfolkIsland,Normal,Acumulo Leve,Alta,Nublado,Yes,Yes
NorfolkIsland,Normal,Acumulo Leve,Alta,Nublado,Yes,No
NorfolkIsland,Alta,Sem Chuva,Alta,Nublado,No,No
NorfolkIsland,Alta,Sem Chuva,Alta,Nublado,No,Yes
NorfolkIsland,Alta,Acumulo Médio,Alta,Nublado,Yes,Yes
NorfolkIsland,Alta,Acumulo Leve,Média,Parcialmente Nublado,Yes,No
NorfolkIsland,Alta,Sem Chuva,Média,Parcialmente Nublado,No,Yes
NorfolkIsland,Alta,Acumulo Leve,Média,Céu Limpo,Yes,No
NorfolkIsland,Normal,Sem Chuva,Média,Parcialmente Nublado,No,No
NorfolkIsland,Normal,Sem Chuva,Média,Céu Limpo,No,Yes
NorfolkIsland,Normal,Acumulo Leve,Alta,Nublado,Yes,No
NorfolkIsland,Normal,Sem Chuva,Média,Céu Limpo,No,No
NorfolkIsland,Alta,Sem Chuva,Média,Nublado,No,No
NorfolkIsland,Alta,Sem Chuva,Média,Nublado,No,Yes
NorfolkIsland,Alta,Acumulo Leve,Alta,Nublado,Yes,No
NorfolkIsland,Normal,Sem Chuva,Média,Nublado,No,Yes
NorfolkIsland,Baixa,Acumulo Leve,Média,Parcialmente Nublado,Yes,Yes
NorfolkIsland,Normal,Acumulo Leve,Média,Parcialmente Nublado,Yes,No
NorfolkIsland,Normal,Sem Chuva,Média,Nublado,No,No
NorfolkIsland,Normal,Sem Chuva,Média,Parcialmente Nublado,No,Yes
NorfolkIsland,Normal,Acumulo Leve,Alta,Nublado,Yes,No
NorfolkIsland,Normal,Sem Chuva,Média,Céu Limpo,No,No
NorfolkIsland,Alta,Sem Chuva,Média,Nublado,No,No
NorfolkIsland,Normal,Sem Chuva,Média,Parcialmente Nublado,No,Yes
NorfolkIsland,Normal,Acumulo Leve,Alta,Parcialmente Nublado,Yes,No
NorfolkIsland,Normal,Sem Chuva,Média,Parcialmente Nublado,No,No
NorfolkIsland,Normal,Sem Chuva,Média,Céu Limpo,No,No
NorfolkIsland,Normal,Sem Chuva,Média,Parcialmente Nublado,No,Yes
NorfolkIsland,Normal,Acumulo Leve,Média,Parcialmente Nublado,Yes,No
NorfolkIsland,Normal,Sem Chuva,Média,Céu Limpo,No,No
NorfolkIsland,Alta,Sem Chuva,Média,Nublado,No,No
NorfolkIsland,Alta,Sem Chuva,Alta,Parcialmente Nublado,No,Yes
NorfolkIsland,Normal,Acumulo Médio,Alta,Céu Limpo,Yes,Yes
NorfolkIsland,Normal,Acumulo Leve,Alta,Nublado,Yes,Yes
NorfolkIsland,Normal,Acumulo Leve,Alta,Nublado,Yes,No
NorfolkIsland,Normal,Sem Chuva,Média,Parcialmente Nublado,No,No
NorfolkIsland,Alta,Sem Chuva,Média,Parcialmente Nublado,No,No
NorfolkIsland,Alta,Sem Chuva,Alta,Nublado,No,No
NorfolkIsland,Alta,Sem Chuva,Média,Parcialmente Nublado,No,No
NorfolkIsland,Alta,Sem Chuva,Média,Nublado,No,No
NorfolkIsland,Alta,Sem Chuva,Média,Parcialmente Nublado,No,No
NorfolkIsland,Alta,Sem Chuva,Média,Céu Limpo,No,No
NorfolkIsland,Alta,Sem Chuva,Média,Nublado,No,No
NorfolkIsland,Alta,Sem Chuva,Média,Parcialmente Nublado,No,No
NorfolkIsland,Alta,Sem Chuva,Alta,Céu Limpo,No,No
NorfolkIsland,Normal,Sem Chuva,Alta,Parcialmente Nublado,No,Yes
NorfolkIsland,Normal,Acumulo Leve,Alta,Nublado,Yes,Yes
NorfolkIsland,Baixa,Acumulo Médio,Alta,Nublado,Yes,No
NorfolkIsland,Normal,Sem Chuva,Média,Céu Limpo,No,No
NorfolkIsland,Normal,Sem Chuva,Alta,Nublado,No,Yes
NorfolkIsland,Normal,Acumulo Leve,Alta,Nublado,Yes,Yes
NorfolkIsland,Normal,Acumulo Médio,Média,Céu Limpo,Yes,No
NorfolkIsland,Alta,Sem Chuva,Média,Céu Limpo,No,No
NorfolkIsland,Alta,Sem Chuva,Média,Céu Limpo,No,No
NorfolkIsland,Alta,Sem Chuva,Média,Nublado,No,No
NorfolkIsland,Normal,Sem Chuva,Alta,Nublado,No,Yes
NorfolkIsland,Normal,Acumulo Alto,Média,Céu Limpo,Yes,Yes
NorfolkIsland,Normal,Acumulo Leve,Média,Parcialmente Nublado,Yes,No
NorfolkIsland,Normal,Sem Chuva,Média,Céu Limpo,No,No
NorfolkIsland,Normal,Sem Chuva,Alta,Parcialmente Nublado,No,Yes
NorfolkIsland,Normal,Acumulo Leve,Média,Parcialmente Nublado,Yes,No
NorfolkIsland,Normal,Sem Chuva,Média,Céu Limpo,No,No
NorfolkIsland,Normal,Sem Chuva,Média,Parcialmente Nublado,No,No
NorfolkIsland,Normal,Sem Chuva,Média,Nublado,No,No
NorfolkIsland,Normal,Sem Chuva,Alta,Nublado,No,Yes
NorfolkIsland,Normal,Acumulo Leve,Média,Céu Limpo,Yes,Yes
NorfolkIsland,Normal,Acumulo Leve,Média,Parcialmente Nublado,Yes,No
NorfolkIsland,Normal,Sem Chuva,Alta,Nublado,No,Yes
NorfolkIsland,Baixa,Acumulo Leve,Média,Nublado,Yes,Yes
NorfolkIsland,Baixa,Acumulo Leve,Alta,Nublado,Yes,Yes
NorfolkIsland,Normal,Acumulo Leve,Alta,Nublado,Yes,Yes
NorfolkIsland,Normal,Acumulo Médio,Média,Parcialmente Nublado,Yes,No
NorfolkIsland,Normal,Sem Chuva,Média,Nublado,No,No
NorfolkIsland,Normal,Sem Chuva,Média,Nublado,No,Yes
NorfolkIsland,Normal,Acumulo Leve,Média,Nublado,Yes,Yes
NorfolkIsland,Alta,Acumulo Leve,Média,Parcialmente Nublado,Yes,No
NorfolkIsland,Alta,Sem Chuva,Média,Nublado,No,No
NorfolkIsland,Normal,Sem Chuva,Alta,Nublado,No,No
NorfolkIsland,Alta,Sem Chuva,Média,Céu Limpo,No,No
NorfolkIsland,Alta,Sem Chuva,Média,Céu Limpo,No,No
NorfolkIsland,Alta,Sem Chuva,Média,Céu Limpo,No,No
NorfolkIsland,Normal,Sem Chuva,Alta,Nublado,No,Yes
NorfolkIsland,Normal,Acumulo Médio,Alta,Nublado,Yes,No
NorfolkIsland,Normal,Sem Chuva,Média,Céu Limpo,No,No
NorfolkIsland,Normal,Sem Chuva,Alta,Nublado,No,No
NorfolkIsland,Normal,Sem Chuva,Alta,Nublado,No,Yes
NorfolkIsland,Normal,Acumulo Médio,Alta,Parcialmente Nublado,Yes,No
NorfolkIsland,Normal,Sem Chuva,Média,Céu Limpo,No,No
NorfolkIsland,Normal,Sem Chuva,Média,Parcialmente Nublado,No,Yes
NorfolkIsland,Normal,Acumulo Leve,Alta,Nublado,Yes,No
NorfolkIsland,Normal,Sem Chuva,Alta,Parcialmente Nublado,No,No
NorfolkIsland,Normal,Sem Chuva,Alta,Nublado,No,No
NorfolkIsland,Normal,Sem Chuva,Média,Céu Limpo,No,Yes
NorfolkIsland,Alta,Acumulo Leve,Média,Nublado,Yes,No
NorfolkIsland,Alta,Sem Chuva,Alta,Nublado,No,Yes
NorfolkIsland,Normal,Acumulo Leve,Alta,Nublado,Yes,Yes
NorfolkIsland,Normal,Acumulo Leve,Média,Parcialmente Nublado,Yes,No
NorfolkIsland,Alta,Sem Chuva,Média,Nublado,No,No
NorfolkIsland,Alta,Sem Chuva,Média,Céu Limpo,No,No
NorfolkIsland,Alta,Sem Chuva,Média,Céu Limpo,No,No
NorfolkIsland,Alta,Sem Chuva,Alta,Nublado,No,Yes
NorfolkIsland,Normal,Acumulo Leve,Alta,Nublado,Yes,Yes
NorfolkIsland,Normal,Acumulo Médio,Alta,Nublado,Yes,Yes
NorfolkIsland,Normal,Acumulo Leve,Alta,Nublado,Yes,No
NorfolkIsland,Normal,Sem Chuva,Alta,Nublado,No,Yes
NorfolkIsland,Alta,Acumulo Médio,Alta,Nublado,Yes,No
NorfolkIsland,Alta,Sem Chuva,Média,Nublado,No,No
NorfolkIsland,Alta,Sem Chuva,Média,Nublado,No,No
NorfolkIsland,Alta,Sem Chuva,Média,Nublado,No,No
NorfolkIsland,Alta,Sem Chuva,Média,Céu Limpo,No,No
NorfolkIsland,Alta,Sem Chuva,Média,Nublado,No,No
NorfolkIsland,Alta,Sem Chuva,Alta,Parcialmente Nublado,No,No
NorfolkIsland,Normal,Sem Chuva,Média,Parcialmente Nublado,No,No
NorfolkIsland,Alta,Sem Chuva,Alta,Nublado,No,No
NorfolkIsland,Alta,Sem Chuva,Média,Parcialmente Nublado,No,No
NorfolkIsland,Alta,Sem Chuva,Média,Céu Limpo,No,No
NorfolkIsland,Alta,Sem Chuva,Média,Parcialmente Nublado,No,No
NorfolkIsland,Normal,Sem Chuva,Média,Nublado,No,No
NorfolkIsland,Normal,Sem Chuva,Média,Nublado,No,No
NorfolkIsland,Normal,Sem Chuva,Alta,Nublado,No,No
NorfolkIsland,Normal,Sem Chuva,Média,Parcialmente Nublado,No,Yes
NorfolkIsland,Normal,Acumulo Leve,Média,Céu Limpo,Yes,No
